IID,year,provcd,age,gender,hukou_prov,is_at_hukou,income,education,birthplace_prov,hometown,marital_status,hukou_type,health_status
4304030002210001,2016,湖南省,28,女,湖南省,是,20000,大学本科,湖南省,湖南省,2,非农户口,健康
4304030002210001,2017,湖南省,29,女,湖南省,是,30000,大学本科,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002210001,2018,湖南省,30,女,湖南省,是,40000,大学本科,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002210002,2014,湖南省,27,男,湖南省,是,60000,大学本科,湖南省,湖南省,2,农业户口,健康
4304030002210002,2015,湖南省,28,男,湖南省,是,75000,大学本科,湖南省,湖南省,2,农业户口,健康
4304030002210002,2016,湖南省,29,男,湖南省,是,90000,大学本科,湖南省,湖南省,2,农业户口,健康
4304030002210002,2017,湖南省,30,男,湖南省,是,90000,大学本科,湖南省,湖南省,2,农业户口,健康
4304030002210002,2018,湖南省,31,男,湖南省,是,90000,大学本科,湖南省,湖南省,2,农业户口,健康
4304030002410001,2014,湖南省,59,男,湖南省,是,6256.225204467773,小学/私塾,湖南省,湖南省,2,农业户口,非常不健康
4304030002410001,2015,湖南省,60,男,湖南省,是,7263.327205181122,小学/私塾,湖南省,湖南省,2,居民户口（之前是农业户口）,非常不健康
4304030002410001,2016,湖南省,61,男,湖南省,是,7800,小学/私塾,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030002410001,2017,湖南省,62,男,湖南省,是,9118.198370933533,小学/私塾,湖南省,湖南省,2,居民户口（之前是农业户口）,非常不健康
4304030002410001,2018,湖南省,63,男,湖南省,是,10090.49999713898,小学/私塾,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030002610003,2014,湖南省,33,男,湖南省,是,30000,普通高中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030002610003,2015,湖南省,34,男,湖南省,是,37500,普通高中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002610003,2016,湖南省,35,男,湖南省,是,45000,普通高中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002610003,2017,湖南省,36,男,湖南省,是,52500,普通高中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002610003,2018,湖南省,37,男,湖南省,是,60000,普通高中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002710002,2014,湖南省,46,女,湖南省,是,22485.42594909668,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030002710002,2015,湖南省,47,女,湖南省,是,22282.79542922974,小学/私塾,湖南省,湖南省,2,居民户口（之前是非农户口）,一般
4304030002710002,2016,湖南省,48,女,湖南省,是,21907.52935409546,小学/私塾,湖南省,湖南省,2,非农户口,健康
4304030002710002,2017,湖南省,49,女,湖南省,是,19977.21719741821,小学/私塾,湖南省,湖南省,2,居民户口（之前是非农户口）,一般
4304030002710002,2018,湖南省,50,女,湖南省,是,24000,小学/私塾,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002810001,2014,湖南省,31,男,湖南省,是,80000,中专,重庆市,湖南省,2,居民户口（之前是农业户口）,一般
4304030002810001,2015,湖南省,32,男,湖南省,是,70000,中专,重庆市,湖南省,2,居民户口（之前是农业户口）,一般
4304030002810001,2016,湖南省,33,男,湖南省,是,60000,中专,重庆市,湖南省,2,居民户口（之前是农业户口）,一般
4304030002810001,2017,湖南省,34,男,湖南省,是,50000,中专,重庆市,湖南省,2,居民户口（之前是农业户口）,一般
4304030002810001,2018,湖南省,35,男,湖南省,是,40000,中专,重庆市,湖南省,2,农业户口,非常健康
4304030002810002,2014,湖南省,26,女,湖南省,是,32330.32464981079,大专,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030002810002,2015,湖南省,27,女,湖南省,是,29327.38542556763,大专,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002810002,2016,湖南省,28,女,湖南省,是,30771.34847640991,大专,湖南省,湖南省,2,非农户口,健康
4304030002810002,2017,湖南省,29,女,湖南省,是,37216.20082855225,大专,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030002810002,2018,湖南省,30,女,湖南省,是,40000,大专,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030003210002,2014,湖南省,39,男,湖南省,是,180000,普通高中,湖南省,湖南省,2,居民户口（之前是农业户口）,非常健康
4304030003210002,2015,湖南省,40,男,湖南省,是,85000,普通高中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030003210002,2016,湖南省,41,男,湖南省,是,10000,普通高中,湖南省,湖南省,2,非农户口,健康
4304030003210002,2017,湖南省,42,男,湖南省,是,105000,普通高中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030003210002,2018,湖南省,43,男,湖南省,是,200000,普通高中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030003310002,2014,湖南省,44,男,湖南省,是,400000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,非常健康
4304030003310002,2015,湖南省,45,男,湖南省,是,429660.9401702881,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030003310002,2016,湖南省,46,男,湖南省,是,497828.7696838379,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030003310002,2017,湖南省,47,男,湖南省,是,497935.4381561279,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030003310002,2018,湖南省,48,男,湖南省,是,485171.8902587891,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030003810001,2014,湖南省,40,男,湖南省,是,49985.6024980545,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030003810001,2015,湖南省,41,男,湖南省,是,64080.72233200073,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030003810001,2016,湖南省,42,男,湖南省,是,70000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030003810001,2017,湖南省,43,男,湖南省,是,89008.74614715576,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030003810001,2018,湖南省,44,男,湖南省,是,78194.77200508118,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004010001,2014,湖南省,46,男,湖南省,是,0,小学/私塾,湖南省,湖南省,5,居民户口（之前是农业户口）,一般
4304030004010001,2015,湖南省,47,男,湖南省,是,9000,小学/私塾,湖南省,湖南省,5,居民户口（之前是农业户口）,一般
4304030004010001,2016,湖南省,48,男,湖南省,是,18000,小学/私塾,湖南省,湖南省,5,非农户口,一般
4304030004010001,2017,湖南省,49,男,湖南省,是,19000,小学/私塾,湖南省,湖南省,5,居民户口（之前是农业户口）,一般
4304030004010001,2018,湖南省,50,男,湖南省,是,20000,小学/私塾,湖南省,湖南省,5,农业户口,一般
4304030004110001,2014,湖南省,33,女,湖南省,是,20000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004110001,2015,湖南省,34,女,湖南省,是,24000,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004110001,2016,湖南省,35,女,湖南省,是,28000,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004110001,2017,湖南省,36,女,湖南省,是,32000,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004110001,2018,湖南省,37,女,湖南省,是,36000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004110002,2014,湖南省,38,男,湖南省,是,100000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004110002,2015,湖南省,39,男,湖南省,是,127750.8497238159,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,一般
4304030004110002,2016,湖南省,40,男,湖南省,是,107391.2501335144,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004110002,2017,湖南省,41,男,湖南省,是,121908.164024353,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,一般
4304030004110002,2018,湖南省,42,男,湖南省,是,119224.6556282043,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004310001,2014,湖南省,52,女,湖南省,是,30000,普通高中,湖南省,湖南省,2,居民户口（之前是农业户口）,非常健康
4304030004310001,2015,湖南省,53,女,湖南省,是,36875.09179115295,普通高中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004310001,2016,湖南省,54,女,湖南省,是,32432.30581283569,普通高中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004310001,2017,湖南省,55,女,湖南省,是,30072.80588150024,普通高中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004310001,2018,湖南省,56,女,湖南省,是,36655.36522865295,普通高中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004410003,2011,湖南省,23,男,湖南省,是,20000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004410003,2012,湖南省,24,男,湖南省,是,10000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004410003,2013,湖南省,25,男,湖南省,是,0,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004410003,2014,湖南省,26,男,湖南省,是,10000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,非常健康
4304030004410003,2015,湖南省,27,男,湖南省,是,20000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004410003,2016,湖南省,28,男,湖南省,是,30000,初中,湖南省,湖南省,2,非农户口,一般
4304030004410003,2017,湖南省,29,男,湖南省,是,40000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004410003,2018,湖南省,30,男,湖南省,是,50000,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004410005,2014,湖南省,26,女,湖南省,是,0,大专,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004410005,2015,湖南省,27,女,湖南省,是,0,大专,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004410005,2016,湖南省,28,女,湖南省,是,0,大专,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004410005,2017,湖南省,29,女,湖南省,是,0,大专,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004410005,2018,湖南省,30,女,湖南省,是,0,大专,湖南省,湖南省,2,农业户口,健康
4304030004710001,2014,湖南省,27,男,湖南省,是,100000,大学本科,湖南省,湖南省,2,非农户口,健康
4304030004710001,2015,湖南省,28,男,湖南省,是,100000,大学本科,湖南省,湖南省,2,非农户口,健康
4304030004710001,2016,湖南省,29,男,湖南省,是,100000,大学本科,湖南省,湖南省,2,非农户口,健康
4304030004710001,2017,湖南省,30,男,湖南省,是,100000,大学本科,湖南省,湖南省,2,非农户口,健康
4304030004710001,2018,湖南省,31,男,湖南省,是,100000,大学本科,湖南省,湖南省,2,非农户口,非常健康
4304030004710002,2014,湖南省,27,女,湖南省,是,100000,大专,湖南省,湖南省,2,非农户口,健康
4304030004710002,2015,湖南省,28,女,湖南省,是,100000,大专,湖南省,湖南省,2,非农户口,健康
4304030004710002,2016,湖南省,29,女,湖南省,是,100000,大专,湖南省,湖南省,2,非农户口,健康
4304030004710002,2017,湖南省,30,女,湖南省,是,100000,大专,湖南省,湖南省,2,非农户口,健康
4304030004710002,2018,湖南省,31,女,湖南省,是,100000,大专,湖南省,湖南省,2,农业户口,非常健康
4304030004810001,2014,湖南省,51,男,湖南省,是,0,小学/私塾,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004810001,2015,湖南省,52,男,湖南省,是,0,小学/私塾,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004810001,2016,湖南省,53,男,湖南省,是,0,小学/私塾,湖南省,湖南省,2,非农户口,健康
4304030004810001,2017,湖南省,54,男,湖南省,是,0,小学/私塾,湖南省,湖南省,2,居民户口（之前是农业户口）,一般
4304030004810001,2018,湖南省,55,男,湖南省,是,0,小学/私塾,湖南省,湖南省,2,非农户口,一般
4304030004810002,2014,湖南省,47,女,湖南省,是,17595.2525138855,初中,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004810002,2015,湖南省,48,女,湖南省,是,20510.65349578857,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004810002,2016,湖南省,49,女,湖南省,是,20632.63607025146,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004810002,2017,湖南省,50,女,湖南省,是,17301.04494094849,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004810002,2018,湖南省,51,女,湖南省,是,24000,初中,湖南省,湖南省,2,居民户口（之前是非农户口）,健康
4304030004810003,2014,湖南省,28,男,湖南省,是,24000,大学本科,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004810003,2015,湖南省,29,男,湖南省,是,25500,大学本科,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004810003,2016,湖南省,30,男,湖南省,是,27000,大学本科,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004810003,2017,湖南省,31,男,湖南省,是,28500,大学本科,湖南省,湖南省,2,居民户口（之前是农业户口）,健康
4304030004810003,2018,湖南省,32,男,湖南省,是,30000,大学本科,湖南省,湖南省,2,非农户口,非常健康
4304030004810004,2014,湖南省,29,女,湖南省,是,20000,大专,天津市,天津市,2,居民户口（之前是农业户口）,非常健康
4304030004810004,2015,湖南省,30,女,湖南省,是,27500,大专,天津市,天津市,2,居民户口（之前是农业户口）,健康
4304030004810004,2016,湖南省,31,女,湖南省,是,35000,大专,天津市,天津市,2,居民户口（之前是农业户口）,健康
4304030004810004,2017,湖南省,32,女,湖南省,是,42500,大专,天津市,天津市,2,居民户口（之前是农业户口）,健康
4304030004810004,2018,湖南省,33,女,湖南省,是,50000,大专,天津市,天津市,2,居民户口（之前是农业户口）,健康
4304030004910001,2014,湖南省,27,女,湖南省,是,50000,职业高中,湖南省,湖南省,2,农业户口,非常健康
4304030004910001,2015,湖南省,28,女,湖南省,是,64474.35021400452,职业高中,湖南省,湖南省,2,农业户口,非常健康
4304030004910001,2016,湖南省,29,女,湖南省,是,64462.41736412048,职业高中,湖南省,湖南省,2,农业户口,非常健康
4304030004910001,2017,湖南省,30,女,湖南省,是,58426.12385749817,职业高中,湖南省,湖南省,2,农业户口,非常健康
4304030004910001,2018,湖南省,31,女,湖南省,是,63787.26363182068,职业高中,湖南省,湖南省,2,农业户口,非常健康
4304030004910002,2014,湖南省,23,女,湖南省,是,30000,职业高中,湖南省,湖南省,2,农业户口,非常健康
4304030004910002,2015,湖南省,24,女,湖南省,是,27000,职业高中,湖南省,湖南省,2,农业户口,健康
4304030004910002,2016,湖南省,25,女,湖南省,是,24000,职业高中,湖南省,湖南省,2,农业户口,健康
4304030004910002,2017,湖南省,26,女,湖南省,是,21000,职业高中,湖南省,湖南省,2,农业户口,健康
4304030004910002,2018,湖南省,27,女,湖南省,是,18000,职业高中,湖南省,湖南省,2,农业户口,健康
4304030004910003,2014,湖南省,52,男,湖南省,是,35000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030004910003,2015,湖南省,53,男,湖南省,是,31250,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030004910003,2016,湖南省,54,男,湖南省,是,27500,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030004910003,2017,湖南省,55,男,湖南省,是,23750,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030004910003,2018,湖南省,56,男,湖南省,是,20000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4304030004910004,2014,湖南省,50,女,湖南省,是,7638.199925422668,小学/私塾,湖南省,湖南省,2,农业户口,健康
4304030004910004,2015,湖南省,51,女,湖南省,是,8577.262759208679,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030004910004,2016,湖南省,52,女,湖南省,是,7285.975217819214,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030004910004,2017,湖南省,53,女,湖南省,是,9983.30295085907,小学/私塾,湖南省,湖南省,2,农业户口,一般
4304030004910004,2018,湖南省,54,女,湖南省,是,10000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020000100001,2012,湖南省,56,女,湖南省,否,10000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020000100001,2013,湖南省,57,女,湖南省,否,10000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020000100001,2014,湖南省,58,女,湖南省,是,10000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020000100001,2015,湖南省,59,女,湖南省,是,15000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020000100001,2016,湖南省,60,女,湖南省,是,20000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020000100001,2017,湖南省,61,女,湖南省,是,25000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020000100001,2018,湖南省,62,女,湖南省,是,30000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020000100002,2012,湖南省,56,男,湖南省,否,10000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020000100002,2013,湖南省,57,男,湖南省,否,10000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020000100002,2014,湖南省,58,男,湖南省,是,10000,小学/私塾,湖南省,湖南省,2,农业户口,非常健康
4305020000100002,2015,湖南省,59,男,湖南省,是,15000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020000100002,2016,湖南省,60,男,湖南省,是,20000,小学/私塾,湖南省,湖南省,2,农业户口,非常健康
4305020000100002,2017,湖南省,61,男,湖南省,是,25000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020000100002,2018,湖南省,62,男,湖南省,是,30000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020000900003,2012,湖南省,53,男,湖南省,是,25000,初中,湖南省,湖南省,2,农业户口,健康
4305020000900003,2013,湖南省,54,男,湖南省,是,22500,初中,湖南省,湖南省,2,农业户口,健康
4305020000900003,2014,湖南省,55,男,湖南省,是,20000,初中,湖南省,湖南省,2,农业户口,非常健康
4305020000900003,2015,湖南省,56,男,湖南省,是,17500,初中,湖南省,湖南省,2,农业户口,健康
4305020000900003,2016,湖南省,57,男,湖南省,是,15000,初中,湖南省,湖南省,2,农业户口,健康
4305020000900003,2017,湖南省,58,男,湖南省,是,12500,初中,湖南省,湖南省,2,农业户口,健康
4305020000900003,2018,湖南省,59,男,湖南省,是,10000,初中,湖南省,湖南省,2,农业户口,健康
4305020001100001,2014,湖南省,49,男,湖南省,是,10000,初中,湖南省,湖南省,2,农业户口,健康
4305020001100001,2015,湖南省,50,男,湖南省,是,12500,初中,湖南省,湖南省,2,农业户口,健康
4305020001100001,2016,湖南省,51,男,湖南省,是,15000,初中,湖南省,湖南省,2,农业户口,健康
4305020001100001,2017,湖南省,52,男,湖南省,是,17500,初中,湖南省,湖南省,2,农业户口,健康
4305020001100001,2018,湖南省,53,男,湖南省,是,20000,初中,湖南省,湖南省,2,农业户口,健康
4305020001400001,2012,湖南省,37,男,湖南省,是,0,初中,湖南省,湖南省,2,农业户口,非常不健康
4305020001400001,2013,湖南省,38,男,湖南省,是,0,初中,湖南省,湖南省,2,农业户口,非常不健康
4305020001400001,2014,湖南省,39,男,湖南省,是,0,初中,湖南省,湖南省,2,农业户口,非常不健康
4305020001400001,2015,湖南省,40,男,湖南省,是,0,初中,湖南省,湖南省,2,农业户口,非常不健康
4305020001400001,2016,湖南省,41,男,湖南省,是,0,初中,湖南省,湖南省,2,农业户口,健康
4305020001400001,2017,湖南省,42,男,湖南省,是,0,初中,湖南省,湖南省,2,农业户口,非常不健康
4305020001400001,2018,湖南省,43,男,湖南省,是,0,初中,湖南省,湖南省,2,农业户口,一般
4305020001400002,2012,湖南省,41,女,湖南省,是,6936.284780502319,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020001400002,2013,湖南省,42,女,湖南省,是,6210.307359695435,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020001400002,2014,湖南省,43,女,湖南省,是,7200,未上过学,湖南省,湖南省,2,农业户口,非常健康
4305020001400002,2015,湖南省,44,女,湖南省,是,8740.039443969727,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020001400002,2016,湖南省,45,女,湖南省,是,9336.682891845703,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020001400002,2017,湖南省,46,女,湖南省,是,8045.704364776611,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020001400002,2018,湖南省,47,女,湖南省,是,9339.64319229126,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020001700003,2014,湖南省,57,男,湖南省,是,5000,普通高中,湖南省,湖南省,2,非农户口,比较不健康
4305020001700003,2015,湖南省,58,男,湖南省,是,6370.828747749329,普通高中,湖南省,湖南省,2,非农户口,比较不健康
4305020001700003,2016,湖南省,59,男,湖南省,是,5260.899066925049,普通高中,湖南省,湖南省,2,农业户口,健康
4305020001700003,2017,湖南省,60,男,湖南省,是,6127.678751945496,普通高中,湖南省,湖南省,2,非农户口,比较不健康
4305020001700003,2018,湖南省,61,男,湖南省,是,5976.987481117249,普通高中,湖南省,湖南省,2,农业户口,健康
4305020001700004,2014,湖南省,55,女,湖南省,是,10000,普通高中,湖南省,湖南省,2,非农户口,一般
4305020001700004,2015,湖南省,56,女,湖南省,是,8500,普通高中,湖南省,湖南省,2,非农户口,一般
4305020001700004,2016,湖南省,57,女,湖南省,是,7000,普通高中,湖南省,湖南省,2,农业户口,健康
4305020001700004,2017,湖南省,58,女,湖南省,是,5500,普通高中,湖南省,湖南省,2,非农户口,一般
4305020001700004,2018,湖南省,59,女,湖南省,是,4000,普通高中,湖南省,湖南省,2,农业户口,健康
4305020002200002,2014,湖南省,29,男,湖南省,是,2000,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020002200002,2015,湖南省,30,男,湖南省,是,4000,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020002200002,2016,湖南省,31,男,湖南省,是,6000,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020002200002,2017,湖南省,32,男,湖南省,是,8000,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020002200002,2018,湖南省,33,男,湖南省,是,10000,未上过学,湖南省,湖南省,2,农业户口,比较不健康
4305020002300001,2012,湖南省,38,女,湖南省,是,3500,初中,湖南省,湖南省,2,农业户口,比较不健康
4305020002300001,2013,湖南省,39,女,湖南省,是,16750,初中,湖南省,湖南省,2,农业户口,比较不健康
4305020002300001,2014,湖南省,40,女,湖南省,是,30000,初中,湖南省,湖南省,2,农业户口,比较不健康
4305020002300001,2015,湖南省,41,女,湖南省,是,25000,初中,湖南省,湖南省,2,农业户口,比较不健康
4305020002300001,2016,湖南省,42,女,湖南省,是,20000,初中,湖南省,湖南省,2,农业户口,比较不健康
4305020002300001,2017,湖南省,43,女,湖南省,是,15000,初中,湖南省,湖南省,2,农业户口,比较不健康
4305020002300001,2018,湖南省,44,女,湖南省,是,10000,初中,湖南省,湖南省,2,农业户口,比较不健康
4305020003700001,2012,湖南省,48,男,湖南省,是,8000,初中,湖南省,湖南省,2,非农户口,一般
4305020003700001,2013,湖南省,49,男,湖南省,是,8500,初中,湖南省,湖南省,2,非农户口,一般
4305020003700001,2014,湖南省,50,男,湖南省,是,9000,初中,湖南省,湖南省,2,非农户口,健康
4305020003700001,2015,湖南省,51,男,湖南省,是,9500,初中,湖南省,湖南省,2,非农户口,一般
4305020003700001,2016,湖南省,52,男,湖南省,是,10000,初中,湖南省,湖南省,2,农业户口,非常健康
4305020003700001,2017,湖南省,53,男,湖南省,是,26600,初中,湖南省,湖南省,2,非农户口,一般
4305020003700001,2018,湖南省,54,男,湖南省,是,43200,初中,湖南省,湖南省,2,农业户口,一般
4305020003800003,2012,湖南省,24,男,湖南省,是,40000,初中,湖南省,湖南省,2,农业户口,健康
4305020003800003,2013,湖南省,25,男,湖南省,是,47500,初中,湖南省,湖南省,2,农业户口,健康
4305020003800003,2014,湖南省,26,男,湖南省,是,55000,初中,湖南省,湖南省,1,农业户口,非常健康
4305020003800003,2015,湖南省,27,男,湖南省,是,29500,初中,湖南省,湖南省,2,农业户口,健康
4305020003800003,2016,湖南省,28,男,湖南省,是,4000,初中,湖南省,湖南省,2,农业户口,非常健康
4305020003800003,2017,湖南省,29,男,湖南省,是,32000,初中,湖南省,湖南省,2,农业户口,健康
4305020003800003,2018,湖南省,30,男,湖南省,是,60000,初中,湖南省,湖南省,2,农业户口,健康
4305020004300002,2012,湖南省,40,女,湖南省,是,2500,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020004300002,2013,湖南省,41,女,湖南省,是,1750,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020004300002,2014,湖南省,42,女,湖南省,否,1000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020004300002,2015,湖南省,43,女,湖南省,否,250,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020004300002,2016,湖南省,44,女,湖南省,是,500,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020004300002,2017,湖南省,45,女,湖南省,是,1250,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020004300002,2018,湖南省,46,女,湖南省,是,2000,小学/私塾,湖南省,湖南省,2,农业户口,健康
4305020004800001,2012,湖南省,50,男,湖南省,是,3000,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020004800001,2013,湖南省,51,男,湖南省,是,3000,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020004800001,2014,湖南省,52,男,湖南省,是,3000,普通高中,湖南省,湖南省,2,农业户口,一般
4305020004800001,2015,湖南省,53,男,湖南省,是,11500,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020004800001,2016,湖南省,54,男,湖南省,是,20000,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020004800001,2017,湖南省,55,男,湖南省,是,28500,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020004800001,2018,湖南省,56,男,湖南省,是,37000,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020004800002,2012,湖南省,46,女,湖南省,是,2000,小学/私塾,湖南省,湖南省,2,农业户口,比较不健康
4305020004800002,2013,湖南省,47,女,湖南省,是,1000,小学/私塾,湖南省,湖南省,2,农业户口,比较不健康
4305020004800002,2014,湖南省,48,女,湖南省,是,0,小学/私塾,湖南省,湖南省,2,农业户口,比较不健康
4305020004800002,2015,湖南省,49,女,湖南省,是,10000,小学/私塾,湖南省,湖南省,2,农业户口,比较不健康
4305020004800002,2016,湖南省,50,女,湖南省,是,20000,小学/私塾,湖南省,湖南省,2,农业户口,比较不健康
4305020004800002,2017,湖南省,51,女,湖南省,是,30000,小学/私塾,湖南省,湖南省,2,农业户口,比较不健康
4305020004800002,2018,湖南省,52,女,湖南省,是,40000,小学/私塾,湖南省,湖南省,2,农业户口,一般
4305020005400001,2012,湖南省,43,女,湖南省,是,1500,普通高中,湖南省,湖南省,2,农业户口,非常不健康
4305020005400001,2013,湖南省,44,女,湖南省,是,750,普通高中,湖南省,湖南省,2,农业户口,非常不健康
4305020005400001,2014,湖南省,45,女,湖南省,是,0,普通高中,湖南省,湖南省,2,农业户口,非常不健康
4305020005400001,2015,湖南省,46,女,湖南省,是,750,普通高中,湖南省,湖南省,2,农业户口,非常不健康
4305020005400001,2016,湖南省,47,女,湖南省,是,1500,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020005400001,2017,湖南省,48,女,湖南省,是,2250,普通高中,湖南省,湖南省,2,农业户口,非常不健康
4305020005400001,2018,湖南省,49,女,湖南省,是,3000,普通高中,湖南省,湖南省,2,农业户口,一般
4305020005400003,2014,湖南省,53,男,湖南省,是,10000,普通高中,湖南省,湖南省,2,农业户口,一般
4305020005400003,2015,湖南省,54,男,湖南省,是,15000,普通高中,湖南省,湖南省,2,农业户口,比较不健康
4305020005400003,2016,湖南省,55,男,湖南省,是,20000,普通高中,湖南省,湖南省,2,农业户口,比较不健康
